VCC,TARGTYPE,GCSAT,HOST,RA,DEC,VHEL,VERR,VERR_pe,VERR_ne,ZCONF,VOBS,VOBS_pe,VOBS_ne,ABANDCOR,ABANDCOR_pe,ABANDCOR_ne,HELCOR,SN,KECKID,MASKNAME,SLITNUM,ZSPECNUM,ZQUAL,YLOW,YHIGH,SPEC1DNAME,Type,Probability,Nucleus 
---,GCN,N,---,187.04750061035156,10.487472534179688,231.47023010253906,3.4403445720672607,2.549488067626953,2.797020196914673,1.0,257.5081481933594,0.0,0.0,11.437911987304688,2.221536874771118,2.5017306804656982,14.600000381469727,9.460000038146973,gcN186,vdgc1,33,39,4,89,95,spec1d.vdgc8.006.nuc6.fits,Star,0.9007095098495483,0
---,GCN,N,---,187.0054168701172,10.487194061279297,39.62751770019531,3.454845905303955,2.645407199859619,2.8011341094970703,1.0,77.50361633300781,2.141481399536133,1.8312668800354004,23.27610206604004,0.9206368923187256,1.711183786392212,14.600000381469727,27.239999771118164,gcN185,vdgc1,32,38,4,12,18,spec1d.vdgc8.007.nuc7.fits,Star,0.9823232293128967,0
---,GCN,N,---,187.02732849121094,10.472749710083008,180.73513793945312,12.26724910736084,17.090614318847656,7.233925819396973,1.0,193.30372619628906,16.861665725708008,6.584555149078369,-2.031405448913574,2.4917237758636475,2.7218830585479736,14.600000381469727,6.099999904632568,gcN177,vdgc1,31,37,4,25,31,spec1d.vdgc8.009.gcA11.fits,Star,0.9503647089004517,0
---,GCN,Y,VCC1079,187.05429077148438,10.377333641052246,1358.5799560546875,6.813011646270752,8.182218551635742,4.866966247558594,1.0,1376.2620849609375,7.945497035980225,4.202907562255859,3.08213210105896,1.5010384321212769,2.1114606857299805,14.600000381469727,7.019999980926514,gcN147,vdgc1,30,35,4,30,36,spec1d.vdgc8.010.gcA12.fits,DE_GC,1.0,0
---,GCN,Y,VCC1079,187.0569610595703,10.373971939086914,1313.9090576171875,11.331903457641602,11.525938034057617,10.722818374633789,1.0,1330.3203125,7.775379180908203,7.475171089172363,1.8112530708312988,8.41582202911377,7.58524751663208,14.600000381469727,4.940000057220459,gcN145,vdgc1,29,34,4,20,26,spec1d.vdgc8.012.gcA18.fits,DE_GC,1.0,0
---,GCN,N,---,187.04446411132812,10.371861457824707,-49.09386444091797,13.814447402954102,12.66247844696045,14.921748161315918,1.0,-34.31373977661133,9.296430587768555,13.419283866882324,0.18012461066246033,8.505884170532227,6.404430389404297,14.600000381469727,3.7799999713897705,gcN143,vdgc1,28,33,4,13,19,spec1d.vdgc8.014.gcA21.fits,Star,0.9806447625160217,0
---,GCN,Y,VCC1079,187.05162048339844,10.367777824401855,1338.6162109375,13.627155303955078,13.831950187683105,13.110909461975098,1.0,1369.977783203125,9.316445350646973,7.795392990112305,16.7615966796875,10.147019386291504,10.467241287231445,14.600000381469727,6.96999979019165,gcN138,vdgc1,27,32,4,32,38,spec1d.vdgc8.015.gcA23.fits,DE_GC,1.0,0
---,GCN,Y,VCC1079,187.04229736328125,10.353888511657715,1323.215576171875,12.56018352508545,13.214162826538086,11.683929443359375,1.0,1333.0521240234375,12.49864673614502,9.956888198852539,-4.7632951736450195,4.102838516235352,5.984139919281006,14.600000381469727,6.539999961853027,gcN120,vdgc1,26,31,1,122,128,spec1d.vdgc8.016.gcA26.fits,DE_GC,1.0,0
---,GCN,N,---,187.04237365722656,10.319138526916504,67.62688446044922,2.5655415058135986,1.337824821472168,1.4156523942947388,1.0,72.6302490234375,0.4202907383441925,0.5804014801979065,-9.596638679504395,0.22015230357646942,0.32022154331207275,14.600000381469727,72.02999877929688,gcN95,vdgc1,23,26,4,27,33,spec1d.vdgc8.017.gcA27.fits,Star,0.9806333780288696,0
---,GCN,N,---,187.02638244628906,10.301055908203125,20.174055099487305,14.979421615600586,13.545833587646484,16.28872299194336,1.0,52.446285247802734,12.388570785522461,15.98105525970459,17.672225952148438,5.3336896896362305,2.892000675201416,14.600000381469727,5.599999904632568,gcN87,vdgc1,22,25,4,36,42,spec1d.vdgc8.018.gcA29.fits,Star,0.9828386306762695,0
---,GCN,N,---,187.03770446777344,10.281722068786621,336.0025634765625,3.6328747272491455,2.961660385131836,2.8716554641723633,1.0,346.5097351074219,2.521744728088379,2.3916547298431396,-4.092831611633301,0.9206368923187256,0.9806784391403198,14.600000381469727,20.969999313354492,gcN82,vdgc1,20,23,4,12,18,spec1d.vdgc8.019.gcA30.fits,Star,0.5147960782051086,0
---,GCA,Y,VCC1075,187.04432678222656,10.315305709838867,1861.227783203125,2.5437276363372803,1.428783893585205,1.2718638181686401,1.0,1875.8277587890625,0.6904776692390442,0.2301592230796814,370.17608642578125,67.036376953125,59.21096420288086,14.600000381469727,2.930000066757202,gcA20,vdgc1,15,16,1,32,36,spec1d.vdgc8.020.gcA32.fits,DE_GC,1.0,0
---,GCA,Y,VCC1075,187.0367431640625,10.28922176361084,1802.707275390625,6.052628993988037,4.571608543395996,6.983405590057373,1.0,1821.8304443359375,3.3122916221618652,6.584555149078369,4.523129463195801,2.892000675201416,1.9613568782806396,14.600000381469727,7.059999942779541,gcA19,vdgc1,14,15,4,39,46,spec1d.vdgc8.021.gcA35.fits,DE_GC,1.0,0
---,GCA,Y,VCC1075,187.04483032226562,10.286805152893066,1843.0950927734375,10.3399076461792,9.879919052124023,10.394688606262207,1.0,1855.513671875,6.974824905395508,6.204292297363281,-2.181509017944336,6.884762763977051,8.245704650878906,14.600000381469727,5.360000133514404,gcA17,vdgc1,12,13,4,17,23,spec1d.vdgc8.022.gcA38.fits,DE_GC,1.0,0
---,GCA,Y,VCC1075,187.05532836914062,10.299722671508789,1795.882568359375,6.694326400756836,7.125505447387695,5.546625137329102,1.0,1810.4825439453125,7.014853000640869,5.403738021850586,78.81452178955078,25.247467041015625,23.01592254638672,14.600000381469727,3.3399999141693115,gcA10,vdgc1,11,12,3,25,31,spec1d.vdgc8.023.gcA40.fits,DE_GC,1.0,0
---,ALG,N,---,187.0607452392578,10.386138916015625,-53.867164611816406,2.7268543243408203,1.7217433452606201,1.595625638961792,1.0,-18.52281379699707,0.7305053472518921,0.7004846334457397,20.74435043334961,0.9306438565254211,0.7004846334457397,14.600000381469727,73.19999694824219,alg194,vdgc1,6,6,-1,15,20,spec1d.vdgc8.029.gcA57.fits,Star,0.980229377746582,0
---,ALG,N,---,187.05908203125,10.544111251831055,17.422151565551758,2.5107309818267822,1.2712730169296265,1.2664591073989868,1.0,-29.680532455444336,0.17011769115924835,0.14009691774845123,-61.70268630981445,0.1501038372516632,0.14009691774845123,14.600000381469727,222.86000061035156,alg191,vdgc1,5,5,-1,15,21,spec1d.vdgc8.030.gcN104.fits,Star,0.9828718900680542,0
---,ALG,N,---,187.07025146484375,10.325111389160156,-2.7317898273468018,2.6122190952301025,1.4655958414077759,1.4532450437545776,1.0,34.78406524658203,0.6504499912261963,0.6404430866241455,22.91585350036621,0.40027689933776855,0.3702561557292938,14.600000381469727,92.1500015258789,alg177,vdgc1,4,4,-1,15,20,spec1d.vdgc8.031.gcN106.fits,Star,0.9828248620033264,0
---,ALG,N,---,187.0400390625,10.450249671936035,19.963909149169922,2.5854344367980957,1.3975697755813599,1.4263989925384521,1.0,32.882747650146484,0.4603184461593628,0.5703946352005005,-1.68116295337677,0.4202907383441925,0.3802630603313446,14.600000381469727,80.70999908447266,alg164,vdgc1,3,3,-1,16,21,spec1d.vdgc8.032.gcN123.fits,Star,0.9828414916992188,0
---,ALG,N,---,186.99949645996094,10.459527969360352,12.869002342224121,2.8418824672698975,1.762184739112854,1.9203647375106812,1.0,76.8631820678711,1.0807476043701172,1.210837721824646,49.39417266845703,0.6104222536087036,0.8105607032775879,14.600000381469727,44.0,alg140,vdgc1,2,2,-1,15,21,spec1d.vdgc8.033.gcN126.fits,Star,0.9829059839248657,0
---,ALG,N,---,187.07608032226562,10.350500106811523,-210.73570251464844,3.019446849822998,2.024616003036499,2.1834821701049805,1.0,-170.35784912109375,1.5010384321212769,1.6711561679840088,25.777833938598633,0.5303668975830078,0.6404430866241455,14.600000381469727,58.88999938964844,alg115,vdgc1,1,1,-1,15,21,spec1d.vdgc8.034.gcN130.fits,Star,0.9041149616241455,0
---,VIR,N,---,187.00762939453125,10.315583229064941,-95.66608428955078,3.8698792457580566,2.8371169567108154,3.6003096103668213,1.0,-46.15192794799805,2.3416199684143066,3.272264003753662,34.914154052734375,1.0006922483444214,0.8305745720863342,14.600000381469727,24.559999465942383,vir269,vdgc1,42,51,4,24,30,spec1d.vdgc8.035.gcN136.fits,Star,0.9744479656219482,0
---,VIR,N,---,187.04312133789062,10.36352825164795,169.46734619140625,2.7068910598754883,1.5955315828323364,1.6511422395706177,1.0,187.6598358154297,0.9406507611274719,1.040719985961914,3.5924854278564453,0.310214638710022,0.28019383549690247,14.600000381469727,60.93000030517578,vir275,vdgc1,43,52,4,64,69,spec1d.vdgc8.036.gcN141.fits,Star,0.9565585255622864,0
---,VIR,N,---,187.057373046875,10.480944633483887,166.20509338378906,2.830796480178833,1.5838148593902588,2.1042871475219727,1.0,186.7491912841797,0.8806092143058777,1.6511422395706177,5.944112300872803,0.4102838337421417,0.3702561557292938,14.600000381469727,48.099998474121094,vir289,vdgc1,44,53,4,31,36,spec1d.vdgc8.037.gcN149.fits,Star,0.9581384658813477,0
---,SGR,N,---,187.04554748535156,10.374750137329102,-2.1313748359680176,5.010873794555664,4.71574592590332,4.339244365692139,1.0,8.095601081848145,4.1528730392456055,3.5424506664276123,-4.373025417327881,1.851280689239502,2.1715023517608643,14.600000381469727,6.059999942779541,sgr378,vdgc1,45,54,4,15,20,spec1d.vdgc8.038.gcN150.fits,Star,0.9828336834907532,0
---,GCN,N,---,188.0123748779297,11.937944412231445,1011.1792602539062,3.885277271270752,3.1500356197357178,3.336404800415039,1.0,1019.8955688476562,2.5917930603027344,2.3916547298431396,-5.283655643463135,1.280886173248291,1.9613568782806396,14.0,12.369999885559082,gcN186,vdgc2,30,32,4,33,39,spec1d.vdgc8.040.gcN168.fits,M87GC,0.6611413359642029,0
---,GCN,Y,VCC1396,187.9741668701172,11.934971809387207,1302.6707763671875,4.955511093139648,4.622613430023193,4.429835319519043,1.0,1323.9259033203125,2.892000675201416,3.7325823307037354,7.255019187927246,3.3823399543762207,2.031405448913574,14.0,4.519999980926514,gcN183,vdgc2,29,30,3,38,45,spec1d.vdgc8.042.gcN188.fits,DE_GC,1.0,0
---,GCN,N,---,187.99913024902344,11.93102741241455,1456.62744140625,5.931012153625488,5.8813042640686035,5.314957141876221,1.0,1454.71630859375,3.6325130462646484,1.7412046194076538,-15.91100788116455,4.453080654144287,4.8633646965026855,14.0,6.599999904632568,gcN179,vdgc2,28,29,4,12,18,spec1d.vdgc8.043.gcN197.fits,M87GC,0.8433935642242432,0
---,GCN,N,---,188.0329132080078,11.90655517578125,85.54886627197266,7.341597080230713,6.386847496032715,7.656898021697998,1.0,146.961669921875,5.5238213539123535,6.944804668426514,47.41279983520508,2.9520421028137207,2.9720561504364014,14.0,8.300000190734863,gcN152,vdgc2,26,28,4,19,25,spec1d.vdgc8.044.vir322.fits,Star,0.9810312390327454,0
---,GCN,N,---,188.00291442871094,11.900860786437988,44.41040802001953,2.5215508937835693,1.2940309047698975,1.2863080501556396,1.0,58.59053421020508,0.29020074009895325,0.2701869010925293,0.18012461066246033,0.16011077165603638,0.13008999824523926,14.0,114.20999908447266,gcN147,vdgc2,25,27,4,82,88,spec1d.vdgc8.045.vir324.fits,Star,0.9837151765823364,0
---,GCN,N,---,187.9861602783203,11.865055084228516,1215.2503662109375,3.656599283218384,2.8855702877044678,3.006127119064331,1.0,1234.80419921875,2.3916547298431396,2.5317513942718506,5.553842067718506,1.0207061767578125,1.0307130813598633,14.0,17.1299991607666,gcN119,vdgc2,24,26,4,45,52,spec1d.vdgc8.046.vir325.fits,M87GC,0.8222699165344238,0
---,GCA,N,---,187.99595642089844,11.923944473266602,1091.094482421875,28.5020694732666,27.56039047241211,29.33169937133789,1.0,1048.4052734375,24.29680824279785,24.577001571655273,-56.68921661376953,12.948957443237305,15.961041450500488,14.0,1.7699999809265137,gcA29,vdgc2,18,19,1,107,113,spec1d.vdgc8.047.vir332.fits,M87GC,0.7477650046348572,0
---,GCA,Y,VCC1407,187.99407958984375,11.879944801330566,1024.90869140625,19.61847496032715,26.738666534423828,13.258949279785156,1.0,1038.6685791015625,26.418275833129883,10.717414855957031,-0.24016615748405457,3.93272066116333,7.705330848693848,14.0,2.25,gcA27,vdgc2,17,18,3,18,24,spec1d.vdgc8.048.vir333.fits,DE_GC,1.0,0
---,GCA,Y,VCC1407,188.01358032226562,11.885333061218262,1107.635986328125,23.454933166503906,32.11656951904297,14.603734970092773,1.0,1121.635986328125,32.092201232910156,14.550065994262695,-3.36232590675354,23.406190872192383,41.168479919433594,14.0,2.630000114440918,gcA17,vdgc2,15,16,3,23,30,spec1d.vdgc8.049.vir334.fits,DE_GC,1.0,0
---,GCA,N,---,188.0104217529297,11.871222496032715,1286.28955078125,27.166048049926758,29.13822364807129,25.022233963012695,1.0,1349.563720703125,8.445842742919922,6.944804668426514,49.274085998535156,27.85927391052246,24.006608963012695,14.0,2.2300000190734863,gcA16,vdgc2,14,15,1,11,18,spec1d.vdgc8.050.sgr395.fits,M87GC,0.8421545028686523,0
---,GCA,Y,VCC1407,187.99790954589844,11.876166343688965,1040.2392578125,9.93615436553955,10.542648315429688,8.865602493286133,1.0,1052.097900390625,9.946881294250488,8.115614891052246,-2.141481399536133,3.2622568607330322,3.3423123359680176,14.0,5.019999980926514,gcA15,vdgc2,13,14,4,40,47,spec1d.vdgc8.051.sgr403.fits,DE_GC,1.0,0
---,GCA,Y,VCC1407,188.0120849609375,11.887527465820312,1018.9646606445312,9.102485656738281,8.910826683044434,8.776921272277832,1.0,1037.5577392578125,7.735351085662842,7.825413703918457,4.593177795410156,4.2429351806640625,3.7726099491119385,14.0,5.929999828338623,gcA11,vdgc2,11,12,4,12,20,spec1d.vdgc8.052.sgr405.fits,DE_GC,1.0,0
---,GCA,Y,VCC1407,188.01658630371094,11.88236141204834,1089.2833251953125,7.752790451049805,6.81966495513916,8.1502685546875,1.0,1089.483642578125,6.174271583557129,6.59456205368042,-13.799546241760254,2.611806869506836,4.623198509216309,14.0,5.71999979019165,gcA10,vdgc2,10,11,4,33,39,spec1d.vdgc8.053.sgr415.fits,DE_GC,1.0,0
---,GCA,N,---,188.03787231445312,11.902694702148438,1266.3056640625,13.318326950073242,13.959829330444336,12.343453407287598,1.0,1304.9227294921875,12.688777923583984,10.767448425292969,24.617029190063477,5.683932304382324,5.904084205627441,14.0,5.059999942779541,gcA9,vdgc2,9,9,4,42,49,spec1d.vdgc8.054.sgr429.fits,M87GC,0.8378745317459106,0
---,GCN,N,---,187.9945068359375,11.943888664245605,-45.48177719116211,8.137051582336426,8.236865043640137,7.466733455657959,1.0,-39.00698471069336,7.86544132232666,6.904776573181152,-7.525206089019775,2.1014537811279297,2.5517654418945312,14.0,9.15999984741211,gcN196,vdgc2,32,34,4,58,64,spec1d.vdgc8.055.sgr435.fits,Star,0.9819765686988831,0
---,ALG,N,---,188.02621459960938,11.998583793640137,64.83453369140625,2.9864964485168457,2.0088508129119873,2.1035969257354736,1.0,125.75700378417969,1.0707406997680664,1.210837721824646,46.922462463378906,1.1507961750030518,1.180816888809204,14.0,37.65999984741211,alg177,vdgc2,5,5,-1,13,19,spec1d.vdgc8.056.sgr437.fits,Star,0.9827051162719727,0
---,ALG,N,---,187.9875030517578,12.119750022888184,143.1186981201172,4.476809024810791,3.549976110458374,4.28928279876709,1.0,157.11868286132812,3.322298288345337,4.102838516235352,135.3536376953125,0.9406507611274719,1.090754508972168,14.0,41.220001220703125,alg95,vdgc2,3,3,-1,13,19,spec1d.vdgc8.057.sgr438.fits,Star,0.9711108207702637,0
---,ALG,N,---,187.97645568847656,11.922139167785645,18.46245765686035,2.505060911178589,1.2598392963409424,1.255539894104004,1.0,47.52287673950195,0.09006230533123016,0.06004153937101364,15.060419082641602,0.12008307874202728,0.09006230533123016,14.0,343.79998779296875,alg71,vdgc2,2,2,-1,14,20,spec1d.vdgc8.058.sgr448.fits,Star,0.9842284917831421,0
---,ALG,N,---,188.02345275878906,12.02963924407959,-12.338850975036621,2.504376173019409,1.2556993961334229,1.256616234779358,1.0,1.6611491441726685,0.11007615178823471,0.12008307874202728,66.93630981445312,0.08005538582801819,0.07004845887422562,14.0,460.07000732421875,alg67,vdgc2,1,1,-1,14,20,spec1d.vdgc8.059.sgr452.fits,Star,0.9838032126426697,0
---,ALG,N,---,188.00758361816406,11.986222267150879,123.30499267578125,2.566073179244995,1.3951315879821777,1.3562980890274048,1.0,183.71710205078125,0.5603876709938049,0.48033231496810913,46.412109375,0.2601799964904785,0.21014536917209625,14.0,140.7100067138672,alg24,vdgc2,0,0,-1,14,21,spec1d.vdgc8.060.sgr455.fits,Star,0.9756687879562378,0
---,MST,N,---,186.99903869628906,10.324110984802246,-38.306400299072266,12.257121086120605,11.159770011901855,13.01559829711914,1.0,14.630121231079102,7.415129661560059,7.395115852355957,38.33652114868164,8.245704650878906,10.637358665466309,14.600000381469727,2.2200000286102295,mst488,vdgc1,56,71,1,41,44,spec1d.vdgc8.061.mst517.fits,Star,0.9814382791519165,0
---,SGR,N,---,187.02828979492188,10.540166854858398,219.7021026611328,4.014472484588623,2.8814029693603516,3.8950717449188232,1.0,240.14613342285156,2.3115992546081543,3.412360668182373,5.844042778015137,1.180816888809204,1.4009692668914795,14.600000381469727,15.0,sgr433,vdgc1,54,68,4,13,19,spec1d.vdgc8.062.mst519.fits,Star,0.9164872765541077,0
---,SGR,N,---,187.04150390625,10.516500473022461,-46.44203186035156,7.979623794555664,8.581985473632812,6.780788898468018,1.0,-14.900308609008789,8.065579414367676,6.31436824798584,16.94171905517578,2.651834487915039,2.131474494934082,14.600000381469727,5.769999980926514,sgr426,vdgc1,53,67,4,19,25,spec1d.vdgc8.065.mst532.fits,Star,0.9808580279350281,0
---,SGR,N,---,186.99624633789062,10.513667106628418,-16.141067504882812,6.242204666137695,6.054717540740967,5.6539201736450195,1.0,-1.54106605052948,5.924098491668701,5.513814449310303,39.36723709106445,26.798540115356445,30.591163635253906,14.600000381469727,3.950000047683716,sgr425,vdgc1,52,66,1,139,145,spec1d.vdgc8.066.mst561.fits,Star,0.9825065732002258,0
---,SGR,N,---,187.06533813476562,10.477277755737305,8.836213111877441,13.989457130432129,13.374244689941406,14.288411140441895,1.0,7.595254421234131,12.468626022338867,13.679463386535645,-15.840958595275879,4.6732330322265625,3.93272066116333,14.600000381469727,5.860000133514404,sgr417,vdgc1,51,63,4,47,51,spec1d.vdgc9B.001.alg81.fits,Star,0.9829143285751343,0
---,SGR,N,---,187.0087127685547,10.470277786254883,7.475271224975586,13.913928985595703,10.44253921508789,17.28126335144043,1.0,14.1798095703125,7.435143947601318,8.766064643859863,-7.8954620361328125,7.2249979972839355,14.840266227722168,14.600000381469727,7.130000114440918,sgr414,vdgc1,50,62,4,78,84,spec1d.vdgc9B.002.alg86.fits,Star,0.9829126000404358,0
---,SGR,N,---,186.99966430664062,10.464583396911621,15.120560646057129,6.578742980957031,6.476775646209717,5.9474639892578125,1.0,40.22783279418945,6.0942158699035645,5.553842067718506,10.507268905639648,1.801246166229248,1.7211906909942627,14.600000381469727,11.119999885559082,sgr412,vdgc1,49,60,4,131,137,spec1d.vdgc9B.003.alg91.fits,Star,0.9828923940658569,0
---,SGR,N,---,187.00820922851562,10.45847225189209,-31.191478729248047,23.675613403320312,18.387907028198242,29.14284324645996,1.0,-15.740889549255371,0.310214638710022,7.915475845336914,0.8505884408950806,18.34269142150879,28.019384384155273,14.600000381469727,7.949999809265137,sgr408,vdgc1,48,58,4,260,266,spec1d.vdgc9B.004.alg111.fits,Star,0.9818594455718994,0
---,SGR,N,---,187.0419158935547,10.440083503723145,-4.7431817054748535,7.3736443519592285,7.626161575317383,6.5091938972473145,1.0,13.49933910369873,6.734658718109131,5.233620643615723,3.642519950866699,3.3523192405700684,3.662533760070801,14.600000381469727,5.409999847412109,sgr401,vdgc1,47,57,4,192,197,spec1d.vdgc9B.005.alg121.fits,Star,0.9827919602394104,0
